<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],1,20161212,174400,176.600000,176.680000,176.540000,176.550000,7202.000000
SBER [TQBR],1,20161212,174500,176.590000,176.750000,176.560000,176.750000,11606.000000
SBER [TQBR],1,20161212,174600,176.750000,176.750000,176.560000,176.560000,9518.000000
SBER [TQBR],1,20161212,174700,176.590000,176.630000,176.550000,176.600000,2963.000000
SBER [TQBR],1,20161212,174800,176.620000,176.750000,176.600000,176.710000,5354.000000
SBER [TQBR],1,20161212,174900,176.750000,176.750000,176.690000,176.700000,3421.000000
SBER [TQBR],1,20161212,175000,176.700000,176.750000,176.700000,176.750000,10508.000000
SBER [TQBR],1,20161212,175100,176.750000,176.750000,176.600000,176.600000,9888.000000
SBER [TQBR],1,20161212,175200,176.610000,176.710000,176.550000,176.710000,3092.000000
SBER [TQBR],1,20161212,175300,176.740000,176.750000,176.590000,176.590000,5939.000000
SBER [TQBR],1,20161212,175400,176.620000,176.730000,176.580000,176.650000,3594.000000
SBER [TQBR],1,20161212,175500,176.730000,176.750000,176.700000,176.750000,12628.000000
SBER [TQBR],1,20161212,175600,176.750000,177.120000,176.740000,177.110000,50204.000000
SBER [TQBR],1,20161212,175700,177.110000,177.240000,177.000000,177.020000,44507.000000
SBER [TQBR],1,20161212,175800,177.030000,177.190000,177.010000,177.130000,8277.000000
SBER [TQBR],1,20161212,175900,177.130000,177.260000,177.110000,177.130000,11900.000000
SBER [TQBR],1,20161212,180000,177.150000,177.150000,176.720000,176.780000,24015.000000
SBER [TQBR],1,20161212,180100,176.790000,176.790000,176.360000,176.360000,33844.000000
SBER [TQBR],1,20161212,180200,176.320000,176.490000,176.300000,176.450000,9165.000000
SBER [TQBR],1,20161212,180300,176.450000,176.710000,176.430000,176.620000,23354.000000
SBER [TQBR],1,20161212,180400,176.570000,176.620000,176.500000,176.570000,4111.000000
SBER [TQBR],1,20161212,180500,176.570000,176.600000,176.020000,176.070000,72523.000000
SBER [TQBR],1,20161212,180600,176.070000,176.190000,176.020000,176.090000,21977.000000
SBER [TQBR],1,20161212,180700,176.090000,176.100000,175.800000,175.850000,26713.000000
SBER [TQBR],1,20161212,180800,175.830000,175.850000,175.650000,175.750000,12894.000000
SBER [TQBR],1,20161212,180900,175.760000,175.960000,175.650000,175.650000,41026.000000
SBER [TQBR],1,20161212,181000,175.650000,175.690000,175.200000,175.230000,56764.000000
SBER [TQBR],1,20161212,181100,175.230000,175.420000,175.200000,175.260000,37129.000000
SBER [TQBR],1,20161212,181200,175.260000,175.580000,175.250000,175.580000,9846.000000
SBER [TQBR],1,20161212,181300,175.580000,175.790000,175.580000,175.590000,25236.000000
SBER [TQBR],1,20161212,181400,175.610000,175.760000,175.610000,175.640000,7139.000000
SBER [TQBR],1,20161212,181500,175.680000,175.690000,175.390000,175.420000,19968.000000
SBER [TQBR],1,20161212,181600,175.420000,175.420000,175.250000,175.290000,17229.000000
SBER [TQBR],1,20161212,181700,175.250000,175.300000,175.250000,175.250000,7255.000000
SBER [TQBR],1,20161212,181800,175.290000,175.300000,175.100000,175.140000,24018.000000
SBER [TQBR],1,20161212,181900,175.140000,175.300000,175.140000,175.300000,9353.000000
SBER [TQBR],1,20161212,182000,175.270000,175.420000,175.110000,175.220000,35769.000000
SBER [TQBR],1,20161212,182100,175.180000,175.300000,175.180000,175.250000,3920.000000
SBER [TQBR],1,20161212,182200,175.290000,175.300000,175.150000,175.250000,8258.000000
SBER [TQBR],1,20161212,182300,175.250000,175.280000,175.170000,175.280000,7889.000000
SBER [TQBR],1,20161212,182400,175.260000,175.300000,175.150000,175.250000,28432.000000
SBER [TQBR],1,20161212,182500,175.220000,175.450000,175.220000,175.450000,19728.000000
SBER [TQBR],1,20161212,182600,175.380000,175.380000,175.330000,175.340000,6068.000000
SBER [TQBR],1,20161212,182700,175.350000,175.400000,175.250000,175.400000,17483.000000
SBER [TQBR],1,20161212,182800,175.370000,175.400000,175.340000,175.400000,8344.000000
SBER [TQBR],1,20161212,182900,175.390000,175.500000,175.390000,175.480000,53943.000000
SBER [TQBR],1,20161212,183000,175.490000,175.640000,175.460000,175.460000,25533.000000
SBER [TQBR],1,20161212,183100,175.500000,175.500000,175.190000,175.200000,37517.000000
SBER [TQBR],1,20161212,183200,175.200000,175.200000,175.100000,175.190000,20313.000000
SBER [TQBR],1,20161212,183300,175.200000,175.240000,175.100000,175.200000,24566.000000
SBER [TQBR],1,20161212,183400,175.180000,175.200000,175.100000,175.140000,9297.000000
SBER [TQBR],1,20161212,183500,175.140000,175.180000,174.950000,174.950000,38024.000000
SBER [TQBR],1,20161212,183600,174.950000,175.000000,174.950000,174.970000,38372.000000
SBER [TQBR],1,20161212,183700,175.000000,175.000000,174.950000,174.960000,10541.000000
SBER [TQBR],1,20161212,183800,174.970000,175.140000,174.950000,175.110000,31523.000000
SBER [TQBR],1,20161212,183900,175.130000,175.130000,174.960000,175.000000,23502.000000
SBER [TQBR],1,20161212,184500,175.400000,175.400000,175.400000,175.400000,57662.000000
SBER [TQBR],1,20161212,184600,175.400000,175.400000,175.400000,175.400000,2016.000000
SBER [TQBR],1,20161212,184700,175.400000,175.400000,175.400000,175.400000,3137.000000
SBER [TQBR],1,20161212,184800,175.400000,175.400000,175.400000,175.400000,8115.000000
SBER [TQBR],1,20161212,184900,175.400000,175.400000,175.400000,175.400000,3521.000000
SBER [TQBR],1,20161213,095900,175.030000,175.030000,175.030000,175.030000,3703.000000
SBER [TQBR],1,20161213,100000,175.030000,175.180000,174.280000,174.620000,57591.000000
SBER [TQBR],1,20161213,100100,174.540000,174.540000,174.230000,174.390000,22864.000000
SBER [TQBR],1,20161213,100200,174.400000,174.410000,173.940000,174.030000,62650.000000
SBER [TQBR],1,20161213,100300,174.020000,174.030000,173.730000,173.850000,58124.000000
SBER [TQBR],1,20161213,100400,173.860000,173.990000,173.260000,173.620000,90309.000000
SBER [TQBR],1,20161213,100500,173.620000,173.880000,173.530000,173.590000,30084.000000
SBER [TQBR],1,20161213,100600,173.530000,173.820000,173.500000,173.690000,24208.000000
SBER [TQBR],1,20161213,100700,173.670000,173.720000,173.550000,173.560000,9362.000000
SBER [TQBR],1,20161213,100800,173.560000,173.850000,173.540000,173.620000,17436.000000
SBER [TQBR],1,20161213,100900,173.620000,173.860000,173.530000,173.770000,40368.000000
SBER [TQBR],1,20161213,101000,173.770000,173.850000,173.540000,173.610000,15921.000000
SBER [TQBR],1,20161213,101100,173.610000,173.680000,173.450000,173.450000,23145.000000
SBER [TQBR],1,20161213,101200,173.460000,173.570000,173.430000,173.520000,15256.000000
SBER [TQBR],1,20161213,101300,173.520000,173.520000,173.390000,173.390000,8590.000000
SBER [TQBR],1,20161213,101400,173.390000,173.620000,173.330000,173.530000,17622.000000
SBER [TQBR],1,20161213,101500,173.480000,173.530000,173.400000,173.470000,12702.000000
SBER [TQBR],1,20161213,101600,173.430000,173.630000,173.410000,173.440000,24832.000000
SBER [TQBR],1,20161213,101700,173.440000,173.630000,173.430000,173.630000,16619.000000
SBER [TQBR],1,20161213,101800,173.630000,173.930000,173.580000,173.930000,17768.000000
SBER [TQBR],1,20161213,101900,173.900000,174.120000,173.840000,174.060000,15777.000000
SBER [TQBR],1,20161213,102000,174.060000,174.270000,174.020000,174.260000,10304.000000
SBER [TQBR],1,20161213,102100,174.200000,174.360000,174.130000,174.290000,29795.000000
SBER [TQBR],1,20161213,102200,174.290000,174.430000,174.230000,174.410000,18544.000000
SBER [TQBR],1,20161213,102300,174.370000,174.420000,174.150000,174.190000,13453.000000
SBER [TQBR],1,20161213,102400,174.230000,174.370000,174.130000,174.270000,9001.000000
SBER [TQBR],1,20161213,102500,174.270000,174.800000,174.180000,174.600000,31597.000000
SBER [TQBR],1,20161213,102600,174.540000,174.780000,174.480000,174.630000,11076.000000
SBER [TQBR],1,20161213,102700,174.630000,174.850000,174.630000,174.810000,7644.000000
SBER [TQBR],1,20161213,102800,174.770000,175.270000,174.770000,175.090000,29854.000000
SBER [TQBR],1,20161213,102900,175.060000,175.320000,175.050000,175.270000,21288.000000
SBER [TQBR],1,20161213,103000,175.240000,175.500000,175.050000,175.500000,35927.000000
SBER [TQBR],1,20161213,103100,175.500000,175.520000,175.300000,175.360000,16638.000000
SBER [TQBR],1,20161213,103200,175.360000,175.420000,175.330000,175.360000,22772.000000
SBER [TQBR],1,20161213,103300,175.350000,175.720000,175.330000,175.720000,39595.000000
SBER [TQBR],1,20161213,103400,175.720000,175.820000,175.530000,175.530000,21856.000000
SBER [TQBR],1,20161213,103500,175.580000,175.780000,175.550000,175.680000,16647.000000
SBER [TQBR],1,20161213,103600,175.650000,175.700000,175.370000,175.490000,24390.000000
SBER [TQBR],1,20161213,103700,175.490000,175.570000,175.100000,175.130000,14634.000000
SBER [TQBR],1,20161213,103800,175.110000,175.230000,174.940000,175.200000,16105.000000
SBER [TQBR],1,20161213,103900,175.220000,175.580000,175.180000,175.360000,12844.000000
SBER [TQBR],1,20161213,104000,175.370000,175.620000,175.370000,175.530000,17720.000000
SBER [TQBR],1,20161213,104100,175.500000,175.570000,175.410000,175.540000,3596.000000
SBER [TQBR],1,20161213,104200,175.580000,175.670000,175.400000,175.520000,14027.000000
SBER [TQBR],1,20161213,104300,175.530000,175.640000,175.430000,175.440000,21240.000000
SBER [TQBR],1,20161213,104400,175.440000,175.440000,175.140000,175.190000,13506.000000
SBER [TQBR],1,20161213,104500,175.190000,175.220000,174.680000,175.010000,40225.000000
SBER [TQBR],1,20161213,104600,175.030000,175.200000,174.770000,174.900000,19559.000000
SBER [TQBR],1,20161213,104700,174.870000,174.940000,174.760000,174.940000,8915.000000
SBER [TQBR],1,20161213,104800,174.940000,175.180000,174.890000,175.060000,11437.000000
SBER [TQBR],1,20161213,104900,175.060000,175.170000,174.940000,174.980000,3326.000000
SBER [TQBR],1,20161213,105000,174.940000,175.560000,174.930000,174.960000,89438.000000
SBER [TQBR],1,20161213,105100,174.980000,175.100000,174.950000,175.010000,14909.000000
SBER [TQBR],1,20161213,105200,174.980000,175.070000,174.930000,175.070000,12118.000000
SBER [TQBR],1,20161213,105300,175.070000,175.070000,174.950000,174.980000,12192.000000
SBER [TQBR],1,20161213,105400,174.970000,174.980000,174.930000,174.940000,2044.000000
SBER [TQBR],1,20161213,105500,174.930000,174.980000,174.730000,174.780000,16625.000000
SBER [TQBR],1,20161213,105600,174.750000,174.750000,174.410000,174.610000,31789.000000
SBER [TQBR],1,20161213,105700,174.600000,174.640000,174.430000,174.530000,5077.000000
SBER [TQBR],1,20161213,105800,174.530000,174.560000,174.430000,174.560000,20705.000000
SBER [TQBR],1,20161213,105900,174.550000,174.550000,174.160000,174.200000,11391.000000
SBER [TQBR],1,20161213,110000,174.150000,174.490000,174.150000,174.430000,27464.000000
SBER [TQBR],1,20161213,110100,174.390000,174.700000,174.340000,174.690000,14839.000000
SBER [TQBR],1,20161213,110200,174.650000,174.820000,174.350000,174.620000,23872.000000
SBER [TQBR],1,20161213,110300,174.580000,174.750000,174.480000,174.680000,5968.000000
SBER [TQBR],1,20161213,110400,174.680000,174.730000,174.610000,174.630000,4214.000000
SBER [TQBR],1,20161213,110500,174.630000,174.640000,174.360000,174.430000,6393.000000
SBER [TQBR],1,20161213,110600,174.430000,174.730000,174.400000,174.630000,3983.000000
SBER [TQBR],1,20161213,110700,174.630000,174.740000,174.590000,174.690000,8234.000000
SBER [TQBR],1,20161213,110800,174.650000,174.780000,174.630000,174.720000,9283.000000
SBER [TQBR],1,20161213,110900,174.680000,174.930000,174.650000,174.930000,17094.000000
SBER [TQBR],1,20161213,111000,174.890000,175.000000,174.850000,175.000000,3284.000000
SBER [TQBR],1,20161213,111100,174.970000,174.970000,174.450000,174.500000,48229.000000
SBER [TQBR],1,20161213,111200,174.510000,174.710000,174.510000,174.670000,6419.000000
SBER [TQBR],1,20161213,111300,174.660000,174.670000,174.480000,174.530000,4402.000000
SBER [TQBR],1,20161213,111400,174.520000,174.520000,174.150000,174.290000,8774.000000
SBER [TQBR],1,20161213,111500,174.280000,174.280000,174.190000,174.230000,5141.000000
SBER [TQBR],1,20161213,111600,174.200000,174.470000,174.200000,174.250000,8211.000000
SBER [TQBR],1,20161213,111700,174.220000,174.260000,174.080000,174.080000,22254.000000
SBER [TQBR],1,20161213,111800,174.080000,174.090000,173.780000,173.780000,26904.000000
SBER [TQBR],1,20161213,111900,173.780000,173.880000,173.630000,173.760000,32423.000000
SBER [TQBR],1,20161213,112000,173.710000,173.770000,173.660000,173.710000,2913.000000
SBER [TQBR],1,20161213,112100,173.670000,173.810000,173.660000,173.660000,11907.000000
SBER [TQBR],1,20161213,112200,173.660000,173.780000,173.630000,173.780000,8473.000000
SBER [TQBR],1,20161213,112300,173.780000,173.820000,173.690000,173.790000,7303.000000
SBER [TQBR],1,20161213,112400,173.790000,173.930000,173.780000,173.930000,10006.000000
SBER [TQBR],1,20161213,112500,173.920000,173.940000,173.790000,173.910000,6644.000000
SBER [TQBR],1,20161213,112600,173.930000,173.950000,173.870000,173.880000,2947.000000
SBER [TQBR],1,20161213,112700,173.870000,173.970000,173.870000,173.970000,5849.000000
SBER [TQBR],1,20161213,112800,173.970000,173.970000,173.880000,173.960000,3260.000000
SBER [TQBR],1,20161213,112900,173.960000,174.100000,173.950000,174.090000,17321.000000
SBER [TQBR],1,20161213,113000,174.090000,174.220000,174.050000,174.200000,13704.000000
SBER [TQBR],1,20161213,113100,174.210000,174.250000,174.180000,174.230000,3392.000000
SBER [TQBR],1,20161213,113200,174.210000,174.250000,174.180000,174.240000,1101.000000
SBER [TQBR],1,20161213,113300,174.240000,174.460000,174.190000,174.190000,15205.000000
SBER [TQBR],1,20161213,113400,174.200000,174.230000,173.980000,174.010000,26678.000000
SBER [TQBR],1,20161213,113500,173.990000,174.010000,173.780000,173.860000,13131.000000
SBER [TQBR],1,20161213,113600,173.860000,174.000000,173.840000,173.900000,5930.000000
SBER [TQBR],1,20161213,113700,173.910000,174.030000,173.850000,174.010000,10126.000000
SBER [TQBR],1,20161213,113800,174.010000,174.200000,173.980000,174.180000,12506.000000
SBER [TQBR],1,20161213,113900,174.160000,174.180000,173.970000,174.030000,2147.000000
SBER [TQBR],1,20161213,114000,174.030000,174.180000,173.980000,174.100000,2336.000000
SBER [TQBR],1,20161213,114100,174.090000,174.100000,173.970000,173.990000,3344.000000
SBER [TQBR],1,20161213,114200,173.990000,174.050000,173.950000,174.030000,2227.000000
SBER [TQBR],1,20161213,114300,174.000000,174.050000,173.900000,174.050000,6541.000000
SBER [TQBR],1,20161213,114400,174.010000,174.180000,174.000000,174.170000,4661.000000
SBER [TQBR],1,20161213,114500,174.170000,174.170000,174.010000,174.030000,4136.000000
SBER [TQBR],1,20161213,114600,174.030000,174.150000,174.020000,174.150000,6802.000000
SBER [TQBR],1,20161213,114700,174.110000,174.240000,174.110000,174.240000,9620.000000
SBER [TQBR],1,20161213,114800,174.190000,174.240000,174.000000,174.050000,6987.000000
SBER [TQBR],1,20161213,114900,174.020000,174.050000,173.850000,173.930000,4626.000000
SBER [TQBR],1,20161213,115000,173.930000,173.970000,173.730000,173.730000,6006.000000
SBER [TQBR],1,20161213,115100,173.730000,173.730000,172.580000,172.710000,115623.000000
SBER [TQBR],1,20161213,115200,172.660000,172.860000,172.560000,172.860000,29195.000000
SBER [TQBR],1,20161213,115300,172.860000,172.940000,172.090000,172.530000,120772.000000
SBER [TQBR],1,20161213,115400,172.460000,172.860000,172.370000,172.630000,22607.000000
SBER [TQBR],1,20161213,115500,172.600000,172.620000,172.140000,172.320000,22252.000000
SBER [TQBR],1,20161213,115600,172.380000,172.710000,172.330000,172.600000,16452.000000
SBER [TQBR],1,20161213,115700,172.630000,172.990000,172.600000,172.950000,8492.000000
SBER [TQBR],1,20161213,115800,172.950000,172.990000,172.740000,172.810000,12034.000000
SBER [TQBR],1,20161213,115900,172.810000,172.910000,172.600000,172.900000,12401.000000
SBER [TQBR],1,20161213,120000,172.910000,173.010000,172.360000,172.570000,37517.000000
SBER [TQBR],1,20161213,120100,172.570000,172.620000,172.500000,172.580000,8443.000000
SBER [TQBR],1,20161213,120200,172.570000,172.650000,172.510000,172.590000,8146.000000
SBER [TQBR],1,20161213,120300,172.600000,172.680000,172.550000,172.650000,10160.000000
SBER [TQBR],1,20161213,120400,172.650000,172.720000,172.580000,172.680000,5057.000000
SBER [TQBR],1,20161213,120500,172.710000,172.970000,172.690000,172.940000,13176.000000
SBER [TQBR],1,20161213,120600,172.950000,172.970000,172.930000,172.940000,4165.000000
SBER [TQBR],1,20161213,120700,172.940000,172.980000,172.830000,172.960000,13042.000000
SBER [TQBR],1,20161213,120800,172.960000,173.180000,172.950000,173.160000,14320.000000
SBER [TQBR],1,20161213,120900,173.160000,173.160000,173.040000,173.100000,4007.000000
SBER [TQBR],1,20161213,121000,173.100000,173.100000,173.000000,173.000000,3454.000000
SBER [TQBR],1,20161213,121100,173.000000,173.110000,172.830000,172.970000,6492.000000
SBER [TQBR],1,20161213,121200,173.020000,173.160000,172.970000,173.130000,8087.000000
SBER [TQBR],1,20161213,121300,173.130000,173.380000,173.060000,173.270000,17281.000000
SBER [TQBR],1,20161213,121400,173.230000,173.300000,173.140000,173.140000,1724.000000
SBER [TQBR],1,20161213,121500,173.150000,173.180000,173.090000,173.180000,3477.000000
SBER [TQBR],1,20161213,121600,173.180000,173.270000,173.140000,173.180000,3451.000000
SBER [TQBR],1,20161213,121700,173.140000,173.140000,172.710000,172.830000,9549.000000
SBER [TQBR],1,20161213,121800,172.850000,172.850000,172.790000,172.830000,2859.000000
SBER [TQBR],1,20161213,121900,172.830000,172.880000,172.690000,172.880000,11290.000000
SBER [TQBR],1,20161213,122000,172.880000,172.880000,172.630000,172.660000,14764.000000
SBER [TQBR],1,20161213,122100,172.670000,172.830000,172.630000,172.760000,11277.000000
SBER [TQBR],1,20161213,122200,172.770000,173.170000,172.750000,173.170000,9609.000000
SBER [TQBR],1,20161213,122300,173.160000,173.430000,173.080000,173.430000,6317.000000
SBER [TQBR],1,20161213,122400,173.410000,173.530000,173.240000,173.340000,16959.000000
SBER [TQBR],1,20161213,122500,173.330000,173.580000,173.330000,173.580000,20878.000000
SBER [TQBR],1,20161213,122600,173.560000,173.620000,173.260000,173.580000,7889.000000
SBER [TQBR],1,20161213,122700,173.550000,173.810000,173.550000,173.810000,10462.000000
SBER [TQBR],1,20161213,122800,173.810000,173.820000,173.660000,173.820000,10965.000000
SBER [TQBR],1,20161213,122900,173.770000,173.910000,173.580000,173.800000,24531.000000
SBER [TQBR],1,20161213,123000,173.800000,173.800000,173.290000,173.500000,8585.000000
SBER [TQBR],1,20161213,123100,173.510000,173.710000,173.370000,173.430000,4762.000000
SBER [TQBR],1,20161213,123200,173.400000,173.620000,173.390000,173.530000,2101.000000
SBER [TQBR],1,20161213,123300,173.500000,173.530000,173.400000,173.400000,850.000000
SBER [TQBR],1,20161213,123400,173.380000,173.510000,173.340000,173.480000,1055.000000
SBER [TQBR],1,20161213,123500,173.440000,173.580000,173.380000,173.460000,3236.000000
SBER [TQBR],1,20161213,123600,173.400000,173.420000,172.940000,172.940000,19946.000000
SBER [TQBR],1,20161213,123700,172.960000,173.420000,172.940000,173.310000,3952.000000
SBER [TQBR],1,20161213,123800,173.310000,173.430000,173.310000,173.330000,2553.000000
SBER [TQBR],1,20161213,123900,173.290000,173.380000,173.030000,173.340000,4927.000000
SBER [TQBR],1,20161213,124000,173.340000,173.530000,173.120000,173.490000,6201.000000
SBER [TQBR],1,20161213,124100,173.470000,173.570000,173.390000,173.460000,1019.000000
SBER [TQBR],1,20161213,124200,173.370000,173.460000,173.350000,173.460000,832.000000
SBER [TQBR],1,20161213,124300,173.420000,173.510000,173.400000,173.470000,451.000000
SBER [TQBR],1,20161213,124400,173.450000,173.620000,173.390000,173.600000,8523.000000
SBER [TQBR],1,20161213,124500,173.590000,173.740000,173.450000,173.670000,4195.000000
SBER [TQBR],1,20161213,124600,173.670000,173.830000,173.650000,173.650000,4873.000000
SBER [TQBR],1,20161213,124700,173.650000,173.700000,173.560000,173.560000,748.000000
SBER [TQBR],1,20161213,124800,173.560000,173.630000,173.510000,173.560000,1407.000000
SBER [TQBR],1,20161213,124900,173.560000,173.600000,173.310000,173.380000,7714.000000
SBER [TQBR],1,20161213,125000,173.380000,173.530000,173.380000,173.480000,423.000000
SBER [TQBR],1,20161213,125100,173.480000,173.530000,173.480000,173.500000,466.000000
SBER [TQBR],1,20161213,125200,173.510000,173.550000,173.470000,173.470000,618.000000
SBER [TQBR],1,20161213,125300,173.440000,173.440000,173.410000,173.420000,510.000000
SBER [TQBR],1,20161213,125400,173.420000,173.420000,173.380000,173.380000,270.000000
SBER [TQBR],1,20161213,125500,173.380000,173.420000,173.270000,173.270000,11290.000000
SBER [TQBR],1,20161213,125600,173.270000,173.400000,173.270000,173.380000,336.000000
SBER [TQBR],1,20161213,125700,173.370000,173.380000,173.240000,173.290000,2815.000000
SBER [TQBR],1,20161213,125800,173.290000,173.290000,173.030000,173.090000,14984.000000
SBER [TQBR],1,20161213,125900,173.090000,173.370000,173.090000,173.370000,16833.000000
SBER [TQBR],1,20161213,130000,173.380000,173.410000,173.250000,173.280000,1625.000000
SBER [TQBR],1,20161213,130100,173.260000,173.300000,173.080000,173.280000,2433.000000
SBER [TQBR],1,20161213,130200,173.260000,173.270000,173.000000,173.040000,5964.000000
SBER [TQBR],1,20161213,130300,173.080000,173.210000,173.080000,173.140000,3797.000000
SBER [TQBR],1,20161213,130400,173.140000,173.200000,173.090000,173.170000,1139.000000
SBER [TQBR],1,20161213,130500,173.140000,173.220000,173.140000,173.190000,317.000000
SBER [TQBR],1,20161213,130600,173.170000,173.320000,173.170000,173.280000,5498.000000
SBER [TQBR],1,20161213,130700,173.240000,173.290000,173.140000,173.250000,6042.000000
SBER [TQBR],1,20161213,130800,173.290000,173.310000,173.270000,173.310000,53.000000
SBER [TQBR],1,20161213,130900,173.280000,173.490000,173.280000,173.490000,5841.000000
SBER [TQBR],1,20161213,131000,173.450000,173.600000,173.450000,173.530000,7633.000000
SBER [TQBR],1,20161213,131100,173.530000,173.580000,173.530000,173.550000,4002.000000
SBER [TQBR],1,20161213,131200,173.560000,173.780000,173.560000,173.780000,14408.000000
SBER [TQBR],1,20161213,131300,173.740000,173.780000,173.670000,173.760000,1320.000000
SBER [TQBR],1,20161213,131400,173.760000,174.130000,173.710000,174.100000,33665.000000
SBER [TQBR],1,20161213,131500,174.080000,174.260000,174.040000,174.230000,32496.000000
SBER [TQBR],1,20161213,131600,174.230000,174.240000,173.980000,173.980000,3208.000000
SBER [TQBR],1,20161213,131700,173.980000,174.030000,173.970000,173.970000,2857.000000
SBER [TQBR],1,20161213,131800,173.970000,174.030000,173.970000,174.000000,778.000000
SBER [TQBR],1,20161213,131900,174.000000,174.030000,173.950000,173.950000,1455.000000
SBER [TQBR],1,20161213,132000,173.950000,174.020000,173.540000,173.700000,21668.000000
SBER [TQBR],1,20161213,132100,173.670000,173.900000,173.610000,173.830000,4086.000000
SBER [TQBR],1,20161213,132200,173.810000,174.010000,173.810000,173.970000,2870.000000
SBER [TQBR],1,20161213,132300,173.970000,174.220000,173.920000,174.220000,12997.000000
SBER [TQBR],1,20161213,132400,174.180000,174.220000,174.060000,174.060000,3411.000000
SBER [TQBR],1,20161213,132500,174.060000,174.170000,174.040000,174.050000,1139.000000
SBER [TQBR],1,20161213,132600,174.040000,174.080000,173.940000,173.980000,1379.000000
SBER [TQBR],1,20161213,132700,173.980000,174.010000,173.840000,173.870000,3087.000000
SBER [TQBR],1,20161213,132800,173.860000,173.990000,173.850000,173.920000,2726.000000
SBER [TQBR],1,20161213,132900,173.900000,173.930000,173.840000,173.890000,1587.000000
SBER [TQBR],1,20161213,133000,173.870000,174.030000,173.830000,173.940000,4922.000000
SBER [TQBR],1,20161213,133100,173.880000,173.880000,173.780000,173.860000,559.000000
SBER [TQBR],1,20161213,133200,173.870000,174.050000,173.850000,173.860000,2477.000000
SBER [TQBR],1,20161213,133300,173.850000,173.910000,173.640000,173.660000,12626.000000
SBER [TQBR],1,20161213,133400,173.640000,173.950000,173.580000,173.810000,16635.000000
SBER [TQBR],1,20161213,133500,173.810000,173.900000,173.600000,173.830000,2637.000000
SBER [TQBR],1,20161213,133600,173.880000,173.970000,173.780000,173.930000,1665.000000
SBER [TQBR],1,20161213,133700,173.890000,174.150000,173.860000,174.010000,18548.000000
SBER [TQBR],1,20161213,133800,174.010000,174.060000,173.740000,173.740000,6166.000000
SBER [TQBR],1,20161213,133900,173.740000,174.110000,173.740000,173.950000,7538.000000
SBER [TQBR],1,20161213,134000,173.960000,174.010000,173.790000,173.790000,8378.000000
SBER [TQBR],1,20161213,134100,173.830000,173.830000,173.740000,173.770000,4531.000000
SBER [TQBR],1,20161213,134200,173.740000,173.830000,173.740000,173.770000,1134.000000
SBER [TQBR],1,20161213,134300,173.760000,173.800000,173.580000,173.580000,7066.000000
SBER [TQBR],1,20161213,134400,173.570000,173.930000,173.530000,173.900000,11724.000000
SBER [TQBR],1,20161213,134500,173.900000,173.990000,173.760000,173.900000,4328.000000
SBER [TQBR],1,20161213,134600,173.860000,173.860000,173.760000,173.760000,67.000000
SBER [TQBR],1,20161213,134700,173.760000,173.790000,173.750000,173.760000,611.000000
SBER [TQBR],1,20161213,134800,173.760000,173.950000,173.750000,173.920000,1621.000000
SBER [TQBR],1,20161213,134900,173.920000,173.940000,173.740000,173.820000,319.000000
SBER [TQBR],1,20161213,135000,173.830000,173.870000,173.690000,173.710000,974.000000
SBER [TQBR],1,20161213,135100,173.710000,173.770000,173.610000,173.710000,3085.000000
SBER [TQBR],1,20161213,135200,173.690000,173.830000,173.690000,173.760000,494.000000
SBER [TQBR],1,20161213,135300,173.710000,173.890000,173.690000,173.760000,4521.000000
SBER [TQBR],1,20161213,135400,173.710000,173.830000,173.650000,173.740000,2140.000000
SBER [TQBR],1,20161213,135500,173.680000,173.880000,173.660000,173.850000,4526.000000
SBER [TQBR],1,20161213,135600,173.850000,173.910000,173.780000,173.890000,2246.000000
SBER [TQBR],1,20161213,135700,173.860000,173.960000,173.860000,173.900000,3011.000000
SBER [TQBR],1,20161213,135800,173.900000,174.020000,173.860000,173.950000,8337.000000
SBER [TQBR],1,20161213,135900,173.950000,174.030000,173.940000,174.030000,7919.000000
SBER [TQBR],1,20161213,140000,174.020000,174.030000,174.020000,174.020000,1797.000000
SBER [TQBR],1,20161213,140100,174.020000,174.040000,174.020000,174.020000,3753.000000
SBER [TQBR],1,20161213,140200,174.020000,174.040000,174.020000,174.020000,1479.000000
SBER [TQBR],1,20161213,140300,174.020000,174.050000,174.020000,174.050000,1710.000000
SBER [TQBR],1,20161213,140400,174.040000,174.050000,174.020000,174.020000,2911.000000
SBER [TQBR],1,20161213,140500,174.020000,174.530000,174.020000,174.410000,70864.000000
SBER [TQBR],1,20161213,140600,174.420000,174.510000,174.070000,174.220000,10738.000000
SBER [TQBR],1,20161213,140700,174.220000,174.390000,174.210000,174.330000,9689.000000
SBER [TQBR],1,20161213,140800,174.360000,174.410000,174.330000,174.330000,5575.000000
SBER [TQBR],1,20161213,140900,174.330000,174.460000,174.220000,174.220000,4829.000000
SBER [TQBR],1,20161213,141000,174.210000,174.390000,174.170000,174.240000,4129.000000
SBER [TQBR],1,20161213,141100,174.240000,174.280000,174.210000,174.240000,4864.000000
SBER [TQBR],1,20161213,141200,174.240000,174.240000,174.070000,174.120000,10610.000000
SBER [TQBR],1,20161213,141300,174.180000,174.230000,174.080000,174.080000,2558.000000
SBER [TQBR],1,20161213,141400,174.110000,174.160000,174.110000,174.130000,661.000000
