<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],5,20161206,125000,162.410000,162.530000,162.260000,162.480000,24309.000000
SBER [TQBR],5,20161206,125500,162.490000,162.520000,162.400000,162.450000,10515.000000
SBER [TQBR],5,20161206,130000,162.450000,162.500000,162.220000,162.220000,18852.000000
SBER [TQBR],5,20161206,130500,162.230000,162.500000,162.150000,162.250000,22541.000000
SBER [TQBR],5,20161206,131000,162.240000,162.350000,162.100000,162.170000,13923.000000
SBER [TQBR],5,20161206,131500,162.190000,162.350000,162.100000,162.170000,18014.000000
SBER [TQBR],5,20161206,132000,162.180000,162.220000,162.040000,162.140000,20026.000000
SBER [TQBR],5,20161206,132500,162.130000,162.320000,162.070000,162.270000,18693.000000
SBER [TQBR],5,20161206,133000,162.210000,162.330000,162.060000,162.090000,20613.000000
SBER [TQBR],5,20161206,133500,162.090000,162.180000,161.650000,161.700000,118422.000000
SBER [TQBR],5,20161206,134000,161.700000,161.720000,161.400000,161.610000,94192.000000
SBER [TQBR],5,20161206,134500,161.570000,161.700000,161.450000,161.510000,27891.000000
SBER [TQBR],5,20161206,135000,161.510000,161.570000,161.240000,161.450000,88086.000000
SBER [TQBR],5,20161206,135500,161.470000,161.580000,161.390000,161.520000,29542.000000
SBER [TQBR],5,20161206,140000,161.500000,161.800000,161.430000,161.640000,15055.000000
SBER [TQBR],5,20161206,140500,161.660000,161.750000,161.460000,161.740000,17316.000000
SBER [TQBR],5,20161206,141000,161.740000,161.770000,161.610000,161.720000,6306.000000
SBER [TQBR],5,20161206,141500,161.710000,161.710000,161.500000,161.600000,17268.000000
SBER [TQBR],5,20161206,142000,161.600000,161.730000,161.530000,161.660000,18590.000000
SBER [TQBR],5,20161206,142500,161.660000,161.800000,161.600000,161.700000,8578.000000
SBER [TQBR],5,20161206,143000,161.700000,161.800000,161.560000,161.560000,21679.000000
SBER [TQBR],5,20161206,143500,161.560000,161.610000,161.300000,161.300000,113679.000000
SBER [TQBR],5,20161206,144000,161.300000,161.430000,161.260000,161.270000,27233.000000
SBER [TQBR],5,20161206,144500,161.270000,161.360000,161.260000,161.300000,31687.000000
SBER [TQBR],5,20161206,145000,161.290000,161.700000,161.270000,161.570000,27218.000000
SBER [TQBR],5,20161206,145500,161.560000,161.660000,161.360000,161.590000,20054.000000
SBER [TQBR],5,20161206,150000,161.550000,161.550000,161.010000,161.040000,112160.000000
SBER [TQBR],5,20161206,150500,161.040000,161.060000,160.670000,160.900000,138548.000000
SBER [TQBR],5,20161206,151000,160.910000,160.920000,160.770000,160.770000,17574.000000
SBER [TQBR],5,20161206,151500,160.780000,161.090000,160.770000,161.030000,19081.000000
SBER [TQBR],5,20161206,152000,161.010000,161.010000,160.800000,160.830000,14641.000000
SBER [TQBR],5,20161206,152500,160.840000,160.950000,160.690000,160.690000,15310.000000
SBER [TQBR],5,20161206,153000,160.710000,160.710000,160.400000,160.590000,60149.000000
SBER [TQBR],5,20161206,153500,160.610000,160.630000,160.120000,160.260000,77997.000000
SBER [TQBR],5,20161206,154000,160.260000,160.450000,160.220000,160.410000,21927.000000
SBER [TQBR],5,20161206,154500,160.400000,160.490000,160.230000,160.300000,12679.000000
SBER [TQBR],5,20161206,155000,160.300000,160.420000,160.270000,160.420000,21993.000000
SBER [TQBR],5,20161206,155500,160.410000,160.620000,160.380000,160.520000,14523.000000
SBER [TQBR],5,20161206,160000,160.540000,160.540000,160.360000,160.380000,31654.000000
SBER [TQBR],5,20161206,160500,160.380000,160.440000,159.990000,159.990000,116837.000000
SBER [TQBR],5,20161206,161000,160.000000,160.260000,159.990000,160.170000,30290.000000
SBER [TQBR],5,20161206,161500,160.180000,160.380000,160.100000,160.280000,29129.000000
SBER [TQBR],5,20161206,162000,160.320000,160.330000,160.150000,160.300000,36379.000000
SBER [TQBR],5,20161206,162500,160.320000,160.400000,160.200000,160.390000,10352.000000
SBER [TQBR],5,20161206,163000,160.410000,160.590000,160.350000,160.540000,32410.000000
SBER [TQBR],5,20161206,163500,160.530000,160.550000,160.350000,160.380000,23252.000000
SBER [TQBR],5,20161206,164000,160.360000,160.470000,160.350000,160.450000,16914.000000
SBER [TQBR],5,20161206,164500,160.440000,160.440000,160.240000,160.300000,12052.000000
SBER [TQBR],5,20161206,165000,160.300000,160.330000,160.210000,160.230000,10932.000000
SBER [TQBR],5,20161206,165500,160.230000,160.450000,160.170000,160.410000,50171.000000
SBER [TQBR],5,20161206,170000,160.390000,160.550000,160.260000,160.310000,19141.000000
SBER [TQBR],5,20161206,170500,160.290000,160.860000,160.280000,160.700000,55505.000000
SBER [TQBR],5,20161206,171000,160.680000,160.700000,160.500000,160.600000,25880.000000
SBER [TQBR],5,20161206,171500,160.620000,160.620000,160.480000,160.560000,19734.000000
SBER [TQBR],5,20161206,172000,160.560000,160.600000,160.280000,160.450000,24497.000000
SBER [TQBR],5,20161206,172500,160.430000,160.500000,160.400000,160.500000,12529.000000
SBER [TQBR],5,20161206,173000,160.490000,160.490000,160.100000,160.190000,46884.000000
SBER [TQBR],5,20161206,173500,160.190000,160.190000,159.800000,159.900000,132109.000000
SBER [TQBR],5,20161206,174000,159.880000,160.120000,159.850000,160.070000,57906.000000
SBER [TQBR],5,20161206,174500,160.060000,160.250000,160.000000,160.250000,48162.000000
SBER [TQBR],5,20161206,175000,160.230000,160.250000,159.920000,160.000000,28875.000000
SBER [TQBR],5,20161206,175500,159.990000,160.000000,159.710000,159.850000,55619.000000
SBER [TQBR],5,20161206,180000,159.840000,159.900000,159.650000,159.700000,52663.000000
SBER [TQBR],5,20161206,180500,159.710000,160.000000,159.690000,159.920000,21674.000000
SBER [TQBR],5,20161206,181000,159.930000,160.030000,159.900000,159.960000,24531.000000
SBER [TQBR],5,20161206,181500,159.930000,159.950000,159.730000,159.870000,47848.000000
SBER [TQBR],5,20161206,182000,159.830000,159.850000,159.630000,159.660000,40976.000000
SBER [TQBR],5,20161206,182500,159.660000,159.900000,159.640000,159.640000,77411.000000
SBER [TQBR],5,20161206,183000,159.640000,159.970000,159.620000,159.890000,41641.000000
SBER [TQBR],5,20161206,183500,159.830000,160.090000,159.600000,159.810000,136559.000000
SBER [TQBR],5,20161206,184500,159.350000,159.350000,159.350000,159.350000,159202.000000
SBER [TQBR],5,20161207,095500,159.820000,159.820000,159.820000,159.820000,2943.000000
SBER [TQBR],5,20161207,100000,159.800000,160.480000,159.800000,160.410000,149046.000000
SBER [TQBR],5,20161207,100500,160.410000,160.450000,160.100000,160.320000,97041.000000
SBER [TQBR],5,20161207,101000,160.280000,160.350000,160.010000,160.110000,36654.000000
SBER [TQBR],5,20161207,101500,160.060000,160.250000,160.010000,160.170000,31326.000000
SBER [TQBR],5,20161207,102000,160.140000,160.270000,160.130000,160.260000,21425.000000
SBER [TQBR],5,20161207,102500,160.260000,160.270000,160.050000,160.100000,30175.000000
SBER [TQBR],5,20161207,103000,160.120000,160.290000,159.690000,159.770000,85035.000000
SBER [TQBR],5,20161207,103500,159.770000,159.870000,159.470000,159.610000,76624.000000
SBER [TQBR],5,20161207,104000,159.590000,159.680000,159.580000,159.590000,11222.000000
SBER [TQBR],5,20161207,104500,159.610000,159.610000,158.750000,158.830000,145305.000000
SBER [TQBR],5,20161207,105000,158.830000,158.830000,158.580000,158.680000,82137.000000
SBER [TQBR],5,20161207,105500,158.680000,158.920000,158.640000,158.750000,37675.000000
SBER [TQBR],5,20161207,110000,158.760000,159.090000,158.630000,158.720000,109799.000000
SBER [TQBR],5,20161207,110500,158.690000,158.930000,158.590000,158.930000,80946.000000
SBER [TQBR],5,20161207,111000,158.930000,158.990000,158.720000,158.730000,23713.000000
SBER [TQBR],5,20161207,111500,158.720000,158.890000,158.700000,158.750000,75989.000000
SBER [TQBR],5,20161207,112000,158.750000,159.180000,158.700000,159.110000,127323.000000
SBER [TQBR],5,20161207,112500,159.070000,159.350000,159.050000,159.100000,89827.000000
SBER [TQBR],5,20161207,113000,159.130000,159.480000,159.130000,159.330000,36207.000000
SBER [TQBR],5,20161207,113500,159.380000,159.650000,159.340000,159.610000,39540.000000
SBER [TQBR],5,20161207,114000,159.610000,159.630000,159.190000,159.300000,27007.000000
SBER [TQBR],5,20161207,114500,159.300000,159.630000,159.270000,159.560000,28131.000000
SBER [TQBR],5,20161207,115000,159.560000,159.800000,159.560000,159.680000,39632.000000
SBER [TQBR],5,20161207,115500,159.670000,159.690000,159.560000,159.610000,19203.000000
SBER [TQBR],5,20161207,120000,159.600000,159.680000,159.330000,159.390000,29140.000000
SBER [TQBR],5,20161207,120500,159.370000,159.420000,159.110000,159.150000,24949.000000
SBER [TQBR],5,20161207,121000,159.150000,159.230000,159.150000,159.190000,10971.000000
SBER [TQBR],5,20161207,121500,159.200000,159.570000,159.190000,159.520000,14273.000000
SBER [TQBR],5,20161207,122000,159.550000,159.670000,159.310000,159.320000,39388.000000
SBER [TQBR],5,20161207,122500,159.330000,159.670000,159.320000,159.530000,23481.000000
SBER [TQBR],5,20161207,123000,159.530000,159.650000,159.510000,159.590000,22848.000000
SBER [TQBR],5,20161207,123500,159.610000,160.480000,159.570000,160.380000,190084.000000
SBER [TQBR],5,20161207,124000,160.360000,160.460000,160.250000,160.440000,103364.000000
SBER [TQBR],5,20161207,124500,160.440000,160.500000,160.240000,160.300000,109734.000000
SBER [TQBR],5,20161207,125000,160.300000,160.350000,160.130000,160.140000,36432.000000
SBER [TQBR],5,20161207,125500,160.150000,160.390000,160.150000,160.350000,28860.000000
SBER [TQBR],5,20161207,130000,160.340000,160.500000,160.310000,160.310000,40666.000000
SBER [TQBR],5,20161207,130500,160.330000,160.390000,160.230000,160.250000,15241.000000
SBER [TQBR],5,20161207,131000,160.280000,160.390000,160.250000,160.280000,20537.000000
SBER [TQBR],5,20161207,131500,160.280000,160.400000,160.270000,160.380000,61496.000000
SBER [TQBR],5,20161207,132000,160.380000,160.400000,160.200000,160.300000,54166.000000
SBER [TQBR],5,20161207,132500,160.290000,160.320000,160.120000,160.200000,18378.000000
SBER [TQBR],5,20161207,133000,160.200000,160.270000,159.950000,160.030000,42343.000000
SBER [TQBR],5,20161207,133500,160.070000,160.100000,159.900000,159.990000,22804.000000
SBER [TQBR],5,20161207,134000,160.000000,160.040000,159.920000,159.970000,14341.000000
SBER [TQBR],5,20161207,134500,159.940000,160.080000,159.750000,159.750000,41347.000000
SBER [TQBR],5,20161207,135000,159.770000,159.840000,159.750000,159.830000,10593.000000
SBER [TQBR],5,20161207,135500,159.830000,159.990000,159.810000,159.830000,34345.000000
SBER [TQBR],5,20161207,140000,159.860000,159.880000,159.700000,159.780000,38682.000000
SBER [TQBR],5,20161207,140500,159.790000,159.830000,159.710000,159.790000,14985.000000
SBER [TQBR],5,20161207,141000,159.780000,159.840000,159.710000,159.740000,11825.000000
SBER [TQBR],5,20161207,141500,159.740000,160.070000,159.720000,160.000000,55670.000000
SBER [TQBR],5,20161207,142000,160.000000,160.000000,159.880000,160.000000,13830.000000
SBER [TQBR],5,20161207,142500,159.990000,160.000000,159.800000,159.910000,29975.000000
SBER [TQBR],5,20161207,143000,159.920000,160.020000,159.900000,160.010000,7029.000000
SBER [TQBR],5,20161207,143500,160.020000,160.120000,159.910000,159.980000,20490.000000
SBER [TQBR],5,20161207,144000,159.990000,160.000000,159.820000,159.820000,4626.000000
SBER [TQBR],5,20161207,144500,159.860000,159.960000,159.600000,159.950000,44994.000000
SBER [TQBR],5,20161207,145000,159.920000,159.980000,159.840000,159.840000,7275.000000
SBER [TQBR],5,20161207,145500,159.850000,159.890000,159.710000,159.790000,19399.000000
SBER [TQBR],5,20161207,150000,159.760000,160.000000,159.760000,159.840000,17391.000000
SBER [TQBR],5,20161207,150500,159.870000,159.890000,159.630000,159.720000,12490.000000
SBER [TQBR],5,20161207,151000,159.720000,159.720000,159.350000,159.450000,49522.000000
SBER [TQBR],5,20161207,151500,159.440000,159.550000,159.400000,159.500000,46192.000000
SBER [TQBR],5,20161207,152000,159.520000,159.550000,159.500000,159.510000,22420.000000
SBER [TQBR],5,20161207,152500,159.520000,159.600000,159.500000,159.510000,17978.000000
SBER [TQBR],5,20161207,153000,159.500000,159.650000,159.500000,159.640000,17570.000000
SBER [TQBR],5,20161207,153500,159.640000,159.650000,159.500000,159.550000,14208.000000
SBER [TQBR],5,20161207,154000,159.550000,159.740000,159.520000,159.720000,23399.000000
SBER [TQBR],5,20161207,154500,159.720000,159.780000,159.610000,159.760000,17360.000000
SBER [TQBR],5,20161207,155000,159.760000,159.760000,159.550000,159.610000,13906.000000
SBER [TQBR],5,20161207,155500,159.610000,159.620000,159.560000,159.600000,28049.000000
SBER [TQBR],5,20161207,160000,159.600000,159.600000,159.390000,159.480000,69669.000000
SBER [TQBR],5,20161207,160500,159.450000,159.500000,159.330000,159.380000,17109.000000
SBER [TQBR],5,20161207,161000,159.360000,159.450000,159.330000,159.420000,10870.000000
SBER [TQBR],5,20161207,161500,159.440000,159.460000,159.350000,159.440000,7172.000000
SBER [TQBR],5,20161207,162000,159.420000,159.440000,159.310000,159.310000,9881.000000
SBER [TQBR],5,20161207,162500,159.310000,159.400000,159.230000,159.260000,11090.000000
SBER [TQBR],5,20161207,163000,159.290000,159.390000,159.260000,159.330000,13056.000000
SBER [TQBR],5,20161207,163500,159.360000,159.600000,159.300000,159.590000,17673.000000
SBER [TQBR],5,20161207,164000,159.600000,159.940000,159.580000,159.840000,49104.000000
SBER [TQBR],5,20161207,164500,159.840000,159.920000,159.740000,159.810000,24883.000000
SBER [TQBR],5,20161207,165000,159.810000,159.930000,159.780000,159.910000,22548.000000
SBER [TQBR],5,20161207,165500,159.930000,159.940000,159.830000,159.880000,17079.000000
SBER [TQBR],5,20161207,170000,159.890000,160.340000,159.860000,160.200000,56882.000000
SBER [TQBR],5,20161207,170500,160.200000,160.260000,160.100000,160.110000,20504.000000
SBER [TQBR],5,20161207,171000,160.110000,160.220000,159.910000,159.930000,14404.000000
SBER [TQBR],5,20161207,171500,159.940000,159.950000,159.850000,159.860000,7154.000000
SBER [TQBR],5,20161207,172000,159.860000,159.880000,159.760000,159.770000,17219.000000
SBER [TQBR],5,20161207,172500,159.760000,159.890000,159.690000,159.800000,15665.000000
SBER [TQBR],5,20161207,173000,159.810000,159.900000,159.730000,159.890000,19070.000000
SBER [TQBR],5,20161207,173500,159.890000,160.280000,159.860000,160.190000,63481.000000
SBER [TQBR],5,20161207,174000,160.190000,160.190000,160.060000,160.170000,9370.000000
SBER [TQBR],5,20161207,174500,160.190000,160.250000,160.120000,160.240000,20776.000000
SBER [TQBR],5,20161207,175000,160.240000,160.280000,160.090000,160.220000,26763.000000
SBER [TQBR],5,20161207,175500,160.240000,160.480000,160.130000,160.380000,69615.000000
SBER [TQBR],5,20161207,180000,160.340000,160.480000,160.100000,160.430000,22952.000000
SBER [TQBR],5,20161207,180500,160.430000,160.950000,160.400000,160.920000,157111.000000
SBER [TQBR],5,20161207,181000,160.920000,161.000000,160.610000,160.670000,226008.000000
SBER [TQBR],5,20161207,181500,160.690000,160.920000,160.660000,160.750000,100391.000000
SBER [TQBR],5,20161207,182000,160.750000,160.820000,160.700000,160.750000,61653.000000
SBER [TQBR],5,20161207,182500,160.750000,160.840000,160.610000,160.610000,168401.000000
SBER [TQBR],5,20161207,183000,160.610000,160.740000,160.250000,160.250000,77047.000000
SBER [TQBR],5,20161207,183500,160.240000,160.470000,160.100000,160.220000,109276.000000
SBER [TQBR],5,20161207,184500,159.950000,159.950000,159.950000,159.950000,94597.000000
SBER [TQBR],5,20161208,095500,160.700000,160.700000,160.700000,160.700000,6377.000000
SBER [TQBR],5,20161208,100000,160.700000,161.400000,160.670000,161.370000,187104.000000
SBER [TQBR],5,20161208,100500,161.340000,161.390000,161.100000,161.180000,76948.000000
SBER [TQBR],5,20161208,101000,161.120000,161.350000,161.100000,161.180000,77280.000000
SBER [TQBR],5,20161208,101500,161.180000,161.790000,161.100000,161.600000,148514.000000
SBER [TQBR],5,20161208,102000,161.590000,161.950000,161.510000,161.720000,40719.000000
SBER [TQBR],5,20161208,102500,161.750000,162.090000,161.710000,162.000000,99557.000000
SBER [TQBR],5,20161208,103000,162.020000,162.240000,161.500000,161.500000,85106.000000
SBER [TQBR],5,20161208,103500,161.510000,161.780000,161.500000,161.660000,17499.000000
SBER [TQBR],5,20161208,104000,161.700000,161.700000,161.610000,161.680000,28001.000000
SBER [TQBR],5,20161208,104500,161.690000,161.700000,161.620000,161.680000,21078.000000
SBER [TQBR],5,20161208,105000,161.690000,161.700000,161.550000,161.570000,14329.000000
SBER [TQBR],5,20161208,105500,161.610000,161.970000,161.300000,161.820000,107199.000000
SBER [TQBR],5,20161208,110000,161.810000,162.190000,161.700000,162.100000,114806.000000
SBER [TQBR],5,20161208,110500,162.100000,162.100000,161.510000,161.560000,33947.000000
SBER [TQBR],5,20161208,111000,161.560000,162.100000,161.560000,162.010000,70944.000000
SBER [TQBR],5,20161208,111500,162.030000,162.090000,161.600000,161.620000,53821.000000
SBER [TQBR],5,20161208,112000,161.620000,161.780000,161.520000,161.660000,46210.000000
SBER [TQBR],5,20161208,112500,161.660000,161.920000,161.600000,161.900000,18514.000000
SBER [TQBR],5,20161208,113000,161.920000,162.510000,161.910000,162.440000,155849.000000
SBER [TQBR],5,20161208,113500,162.490000,162.550000,162.200000,162.370000,43363.000000
SBER [TQBR],5,20161208,114000,162.370000,162.820000,162.320000,162.810000,103202.000000
SBER [TQBR],5,20161208,114500,162.810000,163.050000,162.600000,162.850000,132785.000000
SBER [TQBR],5,20161208,115000,162.850000,163.230000,162.810000,162.980000,100917.000000
SBER [TQBR],5,20161208,115500,162.980000,163.060000,162.790000,162.970000,35619.000000
SBER [TQBR],5,20161208,120000,162.970000,163.250000,162.320000,162.550000,116408.000000
SBER [TQBR],5,20161208,120500,162.610000,162.690000,162.450000,162.500000,39559.000000
SBER [TQBR],5,20161208,121000,162.500000,162.760000,162.360000,162.360000,35771.000000
SBER [TQBR],5,20161208,121500,162.370000,162.680000,162.320000,162.430000,28971.000000
SBER [TQBR],5,20161208,122000,162.470000,162.610000,162.440000,162.550000,7760.000000
SBER [TQBR],5,20161208,122500,162.550000,162.560000,162.240000,162.240000,36277.000000
SBER [TQBR],5,20161208,123000,162.240000,162.310000,161.830000,162.050000,72160.000000
SBER [TQBR],5,20161208,123500,162.080000,162.300000,162.050000,162.110000,25107.000000
SBER [TQBR],5,20161208,124000,162.120000,162.250000,162.010000,162.140000,26205.000000
SBER [TQBR],5,20161208,124500,162.120000,162.500000,162.120000,162.260000,53083.000000
SBER [TQBR],5,20161208,125000,162.340000,162.400000,162.240000,162.280000,8614.000000
SBER [TQBR],5,20161208,125500,162.250000,162.360000,162.250000,162.360000,6589.000000
SBER [TQBR],5,20161208,130000,162.330000,162.540000,162.320000,162.350000,12711.000000
SBER [TQBR],5,20161208,130500,162.340000,162.380000,162.090000,162.150000,12636.000000
SBER [TQBR],5,20161208,131000,162.140000,162.340000,162.110000,162.140000,9783.000000
SBER [TQBR],5,20161208,131500,162.140000,162.190000,162.030000,162.050000,34517.000000
SBER [TQBR],5,20161208,132000,162.040000,162.190000,161.980000,162.140000,22812.000000
SBER [TQBR],5,20161208,132500,162.160000,162.200000,162.030000,162.060000,4779.000000
SBER [TQBR],5,20161208,133000,162.050000,162.450000,162.000000,162.420000,32177.000000
SBER [TQBR],5,20161208,133500,162.440000,162.780000,162.430000,162.780000,53432.000000
SBER [TQBR],5,20161208,134000,162.770000,162.900000,162.520000,162.800000,44207.000000
SBER [TQBR],5,20161208,134500,162.840000,162.940000,162.790000,162.870000,42357.000000
SBER [TQBR],5,20161208,135000,162.900000,163.100000,162.790000,162.840000,104368.000000
SBER [TQBR],5,20161208,135500,162.850000,162.900000,162.800000,162.860000,14222.000000
SBER [TQBR],5,20161208,140000,162.870000,163.000000,162.770000,162.960000,19775.000000
SBER [TQBR],5,20161208,140500,162.960000,164.630000,162.920000,164.300000,486990.000000
SBER [TQBR],5,20161208,141000,164.340000,164.500000,164.090000,164.160000,174596.000000
SBER [TQBR],5,20161208,141500,164.280000,164.290000,164.010000,164.160000,81141.000000
SBER [TQBR],5,20161208,142000,164.200000,165.100000,164.200000,164.960000,333520.000000
SBER [TQBR],5,20161208,142500,164.960000,165.000000,164.690000,164.740000,63764.000000
SBER [TQBR],5,20161208,143000,164.800000,164.900000,164.630000,164.750000,77923.000000
SBER [TQBR],5,20161208,143500,164.800000,164.880000,164.500000,164.860000,127301.000000
SBER [TQBR],5,20161208,144000,164.800000,165.050000,164.720000,164.870000,140254.000000
SBER [TQBR],5,20161208,144500,164.860000,165.360000,164.830000,165.210000,142811.000000
SBER [TQBR],5,20161208,145000,165.200000,165.320000,165.050000,165.090000,91377.000000
SBER [TQBR],5,20161208,145500,165.090000,165.150000,164.800000,164.850000,73303.000000
SBER [TQBR],5,20161208,150000,164.870000,165.090000,164.840000,165.000000,61912.000000
SBER [TQBR],5,20161208,150500,165.010000,165.200000,165.000000,165.130000,49081.000000
SBER [TQBR],5,20161208,151000,165.170000,165.180000,164.860000,165.000000,55071.000000
SBER [TQBR],5,20161208,151500,164.990000,165.060000,164.940000,164.960000,20448.000000
SBER [TQBR],5,20161208,152000,164.960000,165.100000,164.860000,165.050000,30675.000000
SBER [TQBR],5,20161208,152500,165.040000,165.180000,165.020000,165.150000,48996.000000
SBER [TQBR],5,20161208,153000,165.150000,165.290000,165.050000,165.180000,40878.000000
SBER [TQBR],5,20161208,153500,165.200000,165.750000,165.200000,165.670000,203676.000000
SBER [TQBR],5,20161208,154000,165.630000,165.900000,165.630000,165.820000,115791.000000
SBER [TQBR],5,20161208,154500,165.840000,166.100000,165.650000,166.090000,216502.000000
SBER [TQBR],5,20161208,155000,166.080000,166.400000,165.720000,166.270000,105713.000000
SBER [TQBR],5,20161208,155500,166.320000,166.830000,166.240000,166.710000,154481.000000
SBER [TQBR],5,20161208,160000,166.690000,166.740000,166.420000,166.430000,149661.000000
SBER [TQBR],5,20161208,160500,166.430000,166.500000,166.240000,166.390000,98661.000000
SBER [TQBR],5,20161208,161000,166.390000,166.580000,166.210000,166.490000,137021.000000
SBER [TQBR],5,20161208,161500,166.490000,166.700000,165.800000,166.660000,504871.000000
SBER [TQBR],5,20161208,162000,166.660000,166.750000,166.540000,166.600000,79549.000000
SBER [TQBR],5,20161208,162500,166.560000,166.750000,166.510000,166.640000,53595.000000
SBER [TQBR],5,20161208,163000,166.680000,167.370000,166.640000,167.010000,189645.000000
SBER [TQBR],5,20161208,163500,167.010000,167.290000,166.890000,167.200000,91397.000000
SBER [TQBR],5,20161208,164000,167.190000,167.280000,167.010000,167.060000,93914.000000
SBER [TQBR],5,20161208,164500,167.050000,167.200000,166.700000,166.720000,110541.000000
SBER [TQBR],5,20161208,165000,166.750000,167.070000,166.640000,166.800000,68554.000000
SBER [TQBR],5,20161208,165500,166.810000,166.810000,166.390000,166.650000,54081.000000
SBER [TQBR],5,20161208,170000,166.660000,166.990000,166.650000,166.870000,98439.000000
SBER [TQBR],5,20161208,170500,166.870000,166.990000,166.730000,166.830000,30439.000000
SBER [TQBR],5,20161208,171000,166.840000,166.910000,166.680000,166.860000,79135.000000
SBER [TQBR],5,20161208,171500,166.840000,166.990000,166.650000,166.960000,84651.000000
SBER [TQBR],5,20161208,172000,166.950000,167.200000,166.780000,167.110000,203534.000000
SBER [TQBR],5,20161208,172500,167.150000,167.340000,167.000000,167.260000,112354.000000
SBER [TQBR],5,20161208,173000,167.270000,167.760000,167.250000,167.680000,191289.000000
SBER [TQBR],5,20161208,173500,167.680000,167.840000,167.450000,167.650000,75112.000000
SBER [TQBR],5,20161208,174000,167.650000,167.790000,167.450000,167.780000,96508.000000
SBER [TQBR],5,20161208,174500,167.770000,167.890000,167.610000,167.880000,122219.000000
SBER [TQBR],5,20161208,175000,167.880000,167.890000,167.740000,167.840000,77175.000000
SBER [TQBR],5,20161208,175500,167.840000,168.200000,167.680000,168.050000,332097.000000
SBER [TQBR],5,20161208,180000,168.030000,168.080000,167.710000,167.830000,108172.000000
SBER [TQBR],5,20161208,180500,167.820000,168.290000,167.770000,168.230000,107013.000000
SBER [TQBR],5,20161208,181000,168.210000,168.310000,168.060000,168.170000,56116.000000
SBER [TQBR],5,20161208,181500,168.150000,168.450000,168.080000,168.400000,89494.000000
SBER [TQBR],5,20161208,182000,168.360000,168.650000,168.350000,168.610000,166295.000000
SBER [TQBR],5,20161208,182500,168.610000,168.700000,168.360000,168.500000,136777.000000
SBER [TQBR],5,20161208,183000,168.500000,168.520000,168.310000,168.480000,98207.000000
SBER [TQBR],5,20161208,183500,168.480000,168.970000,168.460000,168.910000,266757.000000
SBER [TQBR],5,20161208,184500,168.980000,168.980000,168.980000,168.980000,75340.000000
SBER [TQBR],5,20161209,095500,169.650000,169.650000,169.650000,169.650000,11836.000000
SBER [TQBR],5,20161209,100000,169.670000,170.470000,169.650000,170.240000,344740.000000
SBER [TQBR],5,20161209,100500,170.270000,170.870000,169.800000,169.800000,268499.000000
SBER [TQBR],5,20161209,101000,169.800000,170.200000,169.310000,169.780000,124656.000000
SBER [TQBR],5,20161209,101500,169.790000,169.900000,168.820000,168.990000,136393.000000
SBER [TQBR],5,20161209,102000,169.000000,169.480000,168.870000,169.440000,115409.000000
SBER [TQBR],5,20161209,102500,169.440000,169.890000,169.210000,169.210000,119300.000000
SBER [TQBR],5,20161209,103000,169.240000,169.280000,168.550000,168.700000,100983.000000
SBER [TQBR],5,20161209,103500,168.700000,168.800000,168.410000,168.500000,89393.000000
SBER [TQBR],5,20161209,104000,168.490000,168.500000,167.720000,167.940000,259222.000000
SBER [TQBR],5,20161209,104500,167.980000,168.320000,167.940000,168.240000,36836.000000
SBER [TQBR],5,20161209,105000,168.270000,168.420000,168.110000,168.290000,46920.000000
SBER [TQBR],5,20161209,105500,168.270000,168.500000,168.130000,168.470000,88577.000000
SBER [TQBR],5,20161209,110000,168.490000,168.500000,168.160000,168.330000,47949.000000
SBER [TQBR],5,20161209,110500,168.340000,168.750000,168.330000,168.640000,218767.000000
SBER [TQBR],5,20161209,111000,168.640000,168.850000,168.130000,168.160000,116690.000000
SBER [TQBR],5,20161209,111500,168.130000,168.310000,167.660000,167.730000,169012.000000
SBER [TQBR],5,20161209,112000,167.680000,168.080000,167.600000,168.000000,44775.000000
SBER [TQBR],5,20161209,112500,168.000000,168.150000,167.950000,168.050000,46272.000000
SBER [TQBR],5,20161209,113000,168.020000,168.500000,168.020000,168.310000,60904.000000
SBER [TQBR],5,20161209,113500,168.340000,168.340000,168.110000,168.270000,7429.000000
SBER [TQBR],5,20161209,114000,168.290000,168.300000,167.900000,167.950000,84957.000000
SBER [TQBR],5,20161209,114500,167.960000,168.480000,167.930000,168.380000,62233.000000
SBER [TQBR],5,20161209,115000,168.380000,168.750000,168.380000,168.750000,156420.000000
SBER [TQBR],5,20161209,115500,168.730000,169.480000,168.700000,169.300000,264856.000000
SBER [TQBR],5,20161209,120000,169.300000,169.650000,169.100000,169.540000,232311.000000
SBER [TQBR],5,20161209,120500,169.540000,169.600000,169.250000,169.280000,188310.000000
SBER [TQBR],5,20161209,121000,169.310000,169.450000,169.150000,169.370000,62602.000000
SBER [TQBR],5,20161209,121500,169.390000,169.500000,169.100000,169.170000,104207.000000
SBER [TQBR],5,20161209,122000,169.140000,169.380000,169.100000,169.200000,97216.000000
SBER [TQBR],5,20161209,122500,169.200000,169.840000,169.200000,169.780000,184203.000000
SBER [TQBR],5,20161209,123000,169.740000,170.250000,169.700000,170.100000,185576.000000
SBER [TQBR],5,20161209,123500,170.090000,170.250000,170.000000,170.190000,121544.000000
